scorer,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110
bodyparts,Snout,Snout,Snout,Left_ear,Left_ear,Left_ear,Right_ear,Right_ear,Right_ear,Spine_1,Spine_1,Spine_1,Spine_2,Spine_2,Spine_2,R_leg,R_leg,R_leg,L_leg,L_leg,L_leg,Neck,Neck,Neck,Tailbase,Tailbase,Tailbase,tail_1,tail_1,tail_1,tail_2,tail_2,tail_2,tail_3,tail_3,tail_3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
18,98.60251,62.06091,0.7606581,82.793846,77.370514,0.96186,114.220894,66.332664,0.8473304,125.83652,96.71164,0.96026355,155.25041,118.690636,0.8023656,167.02524,95.85293,0.9733566,130.97646,133.18497,0.8461527,105.295616,78.93801,0.90801775,178.54022,132.76895,0.8859386,211.513,156.0207,0.88967735,241.01999,181.66113,0.84557843,283.60992,197.68303,0.9094676
19,95.9282,64.35591,0.75621605,83.20709,79.51415,0.95073676,113.26953,64.455444,0.8157903,126.949776,95.79643,0.91314757,157.017,117.31276,0.82095486,167.93466,94.746124,0.90552324,133.203,131.83546,0.8542043,105.95903,78.654915,0.8709659,179.71626,131.40324,0.9018039,213.40654,154.29239,0.8832223,242.46506,179.47995,0.88765854,285.4699,196.26192,0.854157
20,95.992134,65.1807,0.75497234,82.93066,80.808685,0.93957305,112.81713,63.69375,0.78661543,128.61816,94.969955,0.91415787,158.00171,115.54072,0.8130698,170.47932,93.080025,0.9103578,135.16158,130.88004,0.81617844,106.63473,78.82139,0.8433288,181.1897,130.84233,0.88860476,215.29547,154.00362,0.83676773,244.53539,178.9721,0.88609904,287.77023,194.36554,0.88293505
21,94.8117,67.87279,0.7506939,83.84297,83.440414,0.91782504,112.159485,63.495564,0.7461158,131.54823,94.33909,0.92250556,160.0803,114.14182,0.8264696,173.89703,92.99609,0.85852516,135.10867,129.19447,0.7954985,107.59663,79.9571,0.81256896,182.84843,129.99135,0.87452334,216.07593,153.00412,0.8271352,245.39566,178.74524,0.8925055,287.9271,194.70183,0.88566834
22,94.39448,68.077965,0.80288184,84.7212,84.770836,0.917349,111.60734,62.746815,0.7271294,133.77232,93.570786,0.86924636,162.03276,113.53837,0.85908604,176.36426,92.34523,0.82290363,137.91083,128.99722,0.82218504,108.12939,79.3745,0.819574,184.41362,129.34164,0.87419516,217.75835,153.33064,0.85163575,246.96109,178.93932,0.87884855,288.27618,195.67827,0.894495
23,94.04116,69.04094,0.8063017,85.41062,86.37201,0.8922272,111.517334,62.468365,0.75287914,134.77118,93.427826,0.8396306,163.17029,112.77881,0.85746926,178.19855,91.17724,0.8198207,139.44328,129.93015,0.8774798,108.71653,79.738754,0.83004403,185.8282,129.90106,0.9362981,219.26523,153.3891,0.8916264,248.29054,177.25551,0.89305514,289.63492,193.98181,0.8945054
24,94.50788,70.925575,0.77645457,87.167915,86.87433,0.8529308,111.76816,63.318836,0.7630726,136.02318,93.61943,0.865711,164.94823,112.23703,0.83579105,179.1634,90.601166,0.8209838,140.08563,129.32576,0.8808418,109.50195,81.32172,0.84504545,186.42078,130.21758,0.95013946,220.51337,153.63934,0.882119,250.74261,176.7322,0.88096017,291.3262,194.28326,0.89059573
25,96.05787,72.27421,0.75321513,89.27444,88.20918,0.8381056,113.168205,63.43157,0.79956335,137.99414,94.128456,0.8803287,167.03346,112.68295,0.8274021,180.86327,90.89315,0.8930771,141.13152,130.14432,0.8503913,111.69632,82.508736,0.8893515,187.39426,130.77492,0.9668722,221.15752,153.6097,0.8872111,252.0138,177.97906,0.84859896,293.16794,194.34364,0.85258275
26,97.460945,73.55484,0.7075198,89.8724,89.48174,0.84775245,114.53414,64.276985,0.80129904,139.31783,94.75525,0.88077056,168.71059,113.35313,0.8830134,182.76663,93.03064,0.8780294,143.2001,131.7547,0.8447771,112.1207,83.571556,0.87486297,188.16028,132.0043,0.9467549,222.98462,155.6598,0.8403765,255.45247,177.84299,0.83941644,294.60233,194.90068,0.86065286
27,97.27148,76.67924,0.69233996,91.44095,91.44855,0.8967601,113.950294,64.5482,0.81270355,141.36438,96.36088,0.88424695,170.59264,115.18757,0.90991193,184.23108,94.833046,0.8835751,145.00854,132.65054,0.8718809,112.887344,84.287384,0.8904115,189.58621,133.16891,0.93090683,224.1393,157.1303,0.8468595,257.26193,179.45636,0.7799974,298.0877,196.27399,0.84970564
28,96.72538,79.080894,0.69585294,91.57509,94.46696,0.8783943,113.12965,66.967155,0.80333954,142.28163,98.23491,0.88325703,172.069,116.13336,0.9011932,184.04543,95.78888,0.8514749,147.1984,133.93137,0.9061149,112.934166,86.44919,0.8647326,191.3688,133.82855,0.8402603,226.31953,157.89957,0.84903747,259.8181,179.37045,0.7819505,300.254,196.33566,0.87045485
29,97.3821,79.20094,0.719011,90.34701,95.69154,0.87231666,113.652084,68.93766,0.8007071,142.2286,99.72621,0.90559167,173.65645,116.36643,0.846164,185.00827,94.97152,0.8107474,149.31548,134.81792,0.8925636,113.34812,87.645134,0.84861684,194.12686,133.15,0.8754499,228.63411,156.77701,0.8630335,262.1459,178.5158,0.8256663,303.15332,195.43164,0.84538686
